7.748604185489348e-304,7.748604185489348e-304,7.748604185489348e-304
7.748604185489348e-304,7.748604185489348e-304,7.748604185489348e-304
7.748604185489348e-304,7.748604185489348e-304,7.748604185489348e-304
7.748604185489348e-304,7.748604185489348e-304,7.748604185489348e-304
7.748604185489348e-304,7.748604185489348e-304,7.748604185489348e-304
7.748604185489348e-304,7.748604185489348e-304,7.748604185489348e-304
7.748604185489348e-304,7.748604185489348e-304,7.748604185489348e-304
7.748604185489348e-304,7.748604185489348e-304,7.748604185489348e-304
7.748604185489348e-304,7.748604185489348e-304,7.748604185489348e-304
7.748604185489348e-304,7.748604185489348e-304,7.748604185489348e-304
0.024013519287109375,2.0,49152.0
0.051116228103637695,20.0,27525120.0
0.18401837348937988,174.0,812646400.0
0.600013017654419,1160.0,26817331200.0
1.9200832843780518,7200.0,236165529600.0
3.8884313106536865,10380.0,920466227200.0
13.949073076248169,46072.0,2460580577280.0
35.102895736694336,120670.0,11803998289920.0
91.54637813568115,346445.0,60487995752448.0
0.016010522842407227,2.0,49152.0
0.06399202346801758,20.0,27525120.0
0.18857645988464355,174.0,812646400.0
0.553044319152832,1160.0,26817331200.0
1.6880626678466797,7200.0,236165529600.0
3.5984766483306885,10380.0,920466227200.0
12.774877309799194,46072.0,2460580577280.0
43.66149067878723,120670.0,11803998289920.0
95.46257305145264,346445.0,60487995752448.0
257.39753675460815,706735.0,229649820942336.0
579.158353805542,1461922.0,1089591461281792.0
1156.441586971283,2249269.0,4360614260506624.0
1901.973227262497,3024448.0,1.6290233280626688e+16
2731.253535747528,3820600.0,4.89946558192681e+16
4144.029088497162,4892650.0,1.4709977695597363e+17
6885.160169839859,6409969.0,4.8491167111079526e+17
10346.765147447586,8563913.0,1.7700528226545172e+18
BDDéÊìæéûä‘,åoòHêî
0.02750849723815918,2.0,49152.0
0.04166269302368164,20.0,27525120.0
0.17187738418579102,174.0,812646400.0
0.5937573909759521,1160.0,26817331200.0
1.6790797710418701,7200.0,236165529600.0
3.675682783126831,10380.0,920466227200.0
12.555039882659912,46072.0,2460580577280.0
28.958596229553223,120670.0,11803998289920.0
73.28038883209229,346445.0,60487995752448.0
206.03235340118408,706735.0,229649820942336.0
493.07047724723816,1461922.0,1089591461281792.0
978.4889233112335,2249269.0,4360614260506624.0
1619.9253239631653,3024448.0,1.6290233280626688e+16
2411.0673401355743,3820600.0,4.89946558192681e+16
3742.811760663986,4892650.0,1.4709977695597363e+17
5783.065811157227,6409969.0,4.8491167111079526e+17
7761.658160448074,8563913.0,1.7700528226545172e+18
12386.24374461174,12473630.0,7.118277173445657e+18
BDDéÊìæéûä‘,åoòHêî
0.019016027450561523,2.0,49152.0
0.08761739730834961,20.0,27525120.0
0.26021528244018555,174.0,812646400.0
1.1160588264465332,1160.0,26817331200.0
